Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
321-40132416-P ,Perkins GenCor Plant ,Unmodified,4,58-22,24,-,-,-,-,dense,HMA,149-163,-,-,-,-,"22,93","0,31","15,02","38,26",434,4,264,702,1395,N/A,N/,1395,218,N/A,0,218,https://asphaltepd.org/epd/d/E3UJZo/
321-40331107-V ,Perkins GenCor Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,02","39,96",464,6,264,735,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/pMU9qx/
321-40332407-V ,Perkins GenCor Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,50","15,02","40,55",475,7,264,746,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/LDUvLR/
321-40333107-V ,Perkins GenCor Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"26,18","0,52","15,02","41,71",498,7,264,768,1599,N/A,N/,1599,131,N/A,0,131,https://asphaltepd.org/epd/d/MmUbDJ/
321-40341107-V ,Perkins GenCor Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,56","15,02","43,47",531,7,264,802,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/QVUJ7R/
321-40342407-V ,Perkins GenCor Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,55","15,02","42,88",520,7,264,791,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/85UrRy/
321-40343107-V ,Perkins GenCor Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"28,46","0,57","15,02","44,05",542,8,264,813,1748,N/A,N/,1748,130,N/A,0,130,https://asphaltepd.org/epd/d/REUxb9/
321-40351107-V ,Perkins GenCor Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"29,60","0,59","15,02","45,22",564,8,264,836,1823,N/A,N/,1823,130,N/A,0,130,https://asphaltepd.org/epd/d/OPUDX9/
321-40431107-V ,Perkins GenCor Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,02","39,96",464,6,264,735,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/xPU5Ke/
321-40432407-P ,Perkins GenCor Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,34","15,02","40,39",475,4,264,744,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/KoUao2/
321-40432407-V ,Perkins GenCor Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,50","15,02","40,55",475,7,264,746,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/zwU9dp/
321-40432411-V ,Perkins GenCor Plant ,Unmodified,4,64-16,14,Warm Mix Additive - Chemical*,<,-,-,dense,WMA,149-163,-,-,-,-,"25,03","0,50","15,02","40,55",475,7,264,746,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/drUY4B/
321-40441107-V ,Perkins GenCor Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,56","15,02","43,47",531,7,264,802,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/P5UgwL/
321-40441900-P ,Perkins GenCor Plant ,Unmodified,5,64-16,-,-,-,-,-,open,HMA,127-141,-,-,-,-,"32,04","0,43","15,02","47,49",612,6,264,881,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/3JUljA/
321-40441900-V ,Perkins GenCor Plant ,Unmodified,5,64-16,-,-,-,-,-,open,HMA,127-141,-,-,-,-,"32,04","0,64","15,02","47,70",612,9,264,884,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/5mU5l9/
321-40441909-P ,Perkins GenCor Plant ,Unmodified,5,64-16,-,Warm Mix Additive - Chemical*,<,-,-,open,WMA,127-141,-,-,-,-,"32,04","0,44","15,02","47,50",612,6,264,882,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/o8UKbb/
321-40441909-V ,Perkins GenCor Plant ,Unmodified,5,64-16,-,Warm Mix Additive - Chemical*,<,-,-,open,WMA,127-141,-,-,-,-,"32,04","0,65","15,02","47,71",612,9,264,884,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/V4UPJw/
321-40442407-P ,Perkins GenCor Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,37","15,02","42,71",520,5,264,788,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/E3Ud7X/
321-40442407-V ,Perkins GenCor Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,55","15,02","42,88",520,7,264,791,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/J5Uxw3/
321-40832407-V ,Perkins GenCor Plant ,SBS modified - 3.5% styrene-butadiene-styrene,4,64-28,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"30,45","0,51","15,02","45,98",560,7,264,830,1562,N/A,N/,1562,131,N/A,0,131,https://asphaltepd.org/epd/d/eBU46K/
321-40931107-V ,Perkins GenCor Plant ,Unmodified,4,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,02","39,96",464,6,264,735,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/85Urq2/
321-40941107-V ,Perkins GenCor Plant ,Unmodified,5,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,56","15,02","43,47",531,7,264,802,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/gGUJQB/
321-40942807-V ,Perkins GenCor Plant ,Unmodified,4,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,02","39,96",464,6,264,735,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/gGUJyj/
302-40331107-V ,Vernalis Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,60","0,51","21,46","47,57",486,7,379,873,1562,N/A,N/,1562,131,N/A,0,131,https://asphaltepd.org/epd/d/4RUEG6/
302-40332427-V ,Vernalis Plant ,Unmodified,4,64-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"29,25","0,53","21,46","51,24",513,7,379,899,1599,N/A,N/,1599,131,N/A,0,131,https://asphaltepd.org/epd/d/qmU6p8/
302-40341107-V ,Vernalis Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"29,03","0,58","21,46","51,07",553,8,379,940,1785,N/A,N/,1785,130,N/A,0,130,https://asphaltepd.org/epd/d/9JUm6J/
302-40342427-V ,Vernalis Plant ,Unmodified,5,64-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"31,80","0,59","21,46","53,85",563,8,379,950,1767,N/A,N/,1767,130,N/A,0,130,https://asphaltepd.org/epd/d/AKUv16/
302-40351107-V ,Vernalis Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"30,46","0,62","21,46","52,53",581,8,379,968,1878,N/A,N/,1878,129,N/A,0,129,https://asphaltepd.org/epd/d/mYUrXY/
302-40431107-V ,Vernalis Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,60","0,51","21,46","47,57",486,7,379,873,1562,N/A,N/,1562,131,N/A,0,131,https://asphaltepd.org/epd/d/GZUGD2/
302-40432412-V ,Vernalis Plant ,Unmodified,4,64-16,14,Warm Mix Additive - Chemical*,<,Antistrip Agents - Hydrated lime,< 1%,dense,WMA,149-163,-,-,-,-,"28,22","0,54","21,46","50,21",508,7,379,894,1600,N/A,N/,1600,131,N/A,0,131,https://asphaltepd.org/epd/d/QVUJoV/
302-40442412-V ,Vernalis Plant ,Unmodified,5,64-16,14,Warm Mix Additive - Chemical*,<,Antistrip Agents - Hydrated lime,< 1%,dense,WMA,149-163,-,-,-,-,"30,79","0,60","21,46","52,84",558,8,379,945,1767,N/A,N/,1767,130,N/A,0,130,https://asphaltepd.org/epd/d/wRUMmX/
302-40542427-P ,Vernalis Plant ,GTR modified - up to 10% ground tire rubber,5,64-16,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"34,28","0,28","21,46","56,02",429,4,379,813,1841,N/A,N/,1841,133,N/A,0,133,https://asphaltepd.org/epd/d/mYUrwD/
302-40931107-V ,Vernalis Plant ,Unmodified,4,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,60","0,51","21,46","47,57",486,7,379,873,1562,N/A,N/,1562,131,N/A,0,131,https://asphaltepd.org/epd/d/1AUKV2/
302-40932412-P ,Vernalis Plant ,Unmodified,4,70-10,14,Warm Mix Additive - Chemical*,<,Antistrip Agents - Hydrated lime,< 1%,dense,WMA,149-163,-,-,-,-,"31,28","0,26","21,46","52,99",523,3,379,906,1600,N/A,N/,1600,131,N/A,0,131,https://asphaltepd.org/epd/d/P5Ug6A/
302-40932412-V ,Vernalis Plant ,Unmodified,4,70-10,14,Warm Mix Additive - Chemical*,<,Antistrip Agents - Hydrated lime,< 1%,dense,WMA,149-163,-,-,-,-,"31,28","0,55","21,46","53,28",523,7,379,910,1600,N/A,N/,1600,131,N/A,0,131,https://asphaltepd.org/epd/d/gGUJdA/
302-40932427-A ,Vernalis Plant ,Unmodified,4,70-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"31,86","0,69","21,46","54,00",534,9,379,922,1637,N/A,N/,1637,131,N/A,0,131,https://asphaltepd.org/epd/d/J5UjA2/
302-40932427-P ,Vernalis Plant ,Unmodified,4,70-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"31,86","0,25","21,46","53,57",534,3,379,917,1637,N/A,N/,1637,131,N/A,0,131,https://asphaltepd.org/epd/d/vZUzgg/
302-40932427-V ,Vernalis Plant ,Unmodified,4,70-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"31,86","0,55","21,46","53,86",534,7,379,921,1637,N/A,N/,1637,131,N/A,0,131,https://asphaltepd.org/epd/d/5mUDdr/
302-40941107-V ,Vernalis Plant ,Unmodified,5,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"29,03","0,58","21,46","51,07",553,8,379,940,1785,N/A,N/,1785,130,N/A,0,130,https://asphaltepd.org/epd/d/pMU9gZ/
302-40942412-P ,Vernalis Plant ,Unmodified,5,70-10,14,Warm Mix Additive - Chemical*,<,Antistrip Agents - Hydrated lime,< 1%,dense,WMA,149-163,-,-,-,-,"33,82","0,28","21,46","55,56",573,4,379,956,1767,N/A,N/,1767,130,N/A,0,130,https://asphaltepd.org/epd/d/drUYlo/
302-40942412-V ,Vernalis Plant ,Unmodified,5,70-10,14,Warm Mix Additive - Chemical*,<,Antistrip Agents - Hydrated lime,< 1%,dense,WMA,149-163,-,-,-,-,"33,82","0,61","21,46","55,88",573,8,379,960,1767,N/A,N/,1767,130,N/A,0,130,https://asphaltepd.org/epd/d/AKUvqz/
302-40942427-A ,Vernalis Plant ,Unmodified,5,70-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"34,41","0,76","21,46","56,63",584,10,379,973,1804,N/A,N/,1804,130,N/A,0,130,https://asphaltepd.org/epd/d/LDUdJm/
302-40942427-P ,Vernalis Plant ,Unmodified,5,70-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"34,41","0,28","21,46","56,15",584,4,379,967,1804,N/A,N/,1804,130,N/A,0,130,https://asphaltepd.org/epd/d/aRUdy6/
302-40942427-V ,Vernalis Plant ,Unmodified,5,70-10,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"34,41","0,61","21,46","56,48",584,8,379,971,1804,N/A,N/,1804,130,N/A,0,130,https://asphaltepd.org/epd/d/mYUrgX/
302-42332427-V ,Vernalis Plant ,SBS modified - 3.5% styrene-butadiene-styrene,4,64-28,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"36,26","0,54","21,46","58,26",598,7,379,985,1599,N/A,N/,1599,131,N/A,0,131,https://asphaltepd.org/epd/d/OPUDgD/
302-42342427-V ,Vernalis Plant ,SBS modified - 3.5% styrene-butadiene-styrene,5,64-28,14,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,149-163,-,-,-,-,"39,33","0,60","21,46","61,38",656,8,379,1043,1767,N/A,N/,1767,130,N/A,0,130,https://asphaltepd.org/epd/d/vZUzB8/
